section,file,part,staff,notes,mean pitch,mean fret,max fret,range (midi),outcome
fugues,BWV_0575.gp5,Guitar II,Guitar II,684,66.0,5.8,22,43-86,whole piece -3 semitones
fugues,BWV_0575.gp5,Guitar III,Guitar III,493,62.2,4.8,18,41-82,"whole piece -3 semitones, drop D"
fugues,BWV_0575.gp5,Guitar IV,Guitar IV,192,61.3,4.3,16,43-80,whole piece -3 semitones
fugues,BWV_0575.gp5,Bass,Bass,84,48.1,7.3,12,36-55,whole piece -3 semitones
fugues,BWV_0576.gp5,Guitar I,Guitar I,562,67.1,4.9,15,50-79,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0576.gp5,Guitar II,Guitar II,520,64.6,3.9,19,42-83,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0576.gp5,Guitar III,Guitar III,421,62.0,3.5,15,43-79,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0576.gp5,Guitar IV,Guitar IV,225,61.0,3.0,13,42-77,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0576.gp5,Bass,Bass,323,37.7,1.8,5,28-48,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0577.gp5,Guitar I,Guitar II,651,66.8,4.1,14,57-78,whole piece -2 semitones
fugues,BWV_0577.gp5,Guitar II,Guitar I,657,67.8,6.1,21,50-84,whole piece -2 semitones
fugues,BWV_0577.gp5,Guitar III,Guitar III,533,66.3,5.7,19,43-83,whole piece -2 semitones
fugues,BWV_0577.gp5,Guitar IV,Guitar IV,204,61.2,3.0,10,45-74,whole piece -2 semitones
fugues,BWV_0577.gp5,Bass,Bass,380,41.4,3.0,12,28-55,"whole piece -2 semitones, drop D"
fugues,BWV_0578.gp5,Guitar I,Guitar I,668,72.6,9.8,20,55-84,whole piece -2 semitones
fugues,BWV_0578.gp5,Guitar II,Guitar II,553,64.0,4.0,18,46-82,whole piece -2 semitones
fugues,BWV_0578.gp5,Guitar III,Guitar III,360,60.0,2.5,17,42-81,whole piece -2 semitones
fugues,BWV_0578.gp5,Bass,Bass,185,44.6,3.9,12,31-55,whole piece -2 semitones
fugues,BWV_0579.gp5,Guitar I,Guitar I,561,70.7,8.9,19,49-83,whole piece -2 semitones
fugues,BWV_0579.gp5,Guitar II,Guitar III,509,62.6,4.2,19,42-83,whole piece -2 semitones
fugues,BWV_0579.gp5,Guitar III,Guitar II,405,63.6,3.4,19,49-83,whole piece -2 semitones
fugues,BWV_0579.gp5,Bass,Bass,277,37.8,2.1,7,28-50,"whole piece -2 semitones, drop D"
fugues,BWV_0580.gp5,Guitar I,Guitar I,392,67.3,5.1,19,54-83,whole piece -1 semitones
fugues,BWV_0580.gp5,Guitar II,Guitar II,416,65.9,5.7,20,43-84,whole piece -1 semitones
fugues,BWV_0580.gp5,Guitar III,Guitar III,172,63.2,3.7,17,44-81,whole piece -1 semitones
fugues,BWV_0580.gp5,Guitar IV,Guitar IV,82,60.6,3.4,17,43-81,whole piece -1 semitones
fugues,BWV_0580.gp5,Bass,Bass,122,47.1,6.4,11,37-54,whole piece -1 semitones
fugues,BWV_0581.gp5,Guitar I,Guitar III,135,65.8,3.7,12,57-76,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0581.gp5,Guitar II,Guitar II,142,69.6,6.2,15,62-79,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0581.gp5,Guitar III,Guitar I,49,71.0,7.8,17,55-81,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0581.gp5,Bass,Bass,165,40.4,2.6,12,30-55,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0581_alt.gp5,Guitar I,Guitar I,155,68.2,5.0,15,59-79,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0581_alt.gp5,Guitar II,Guitar II,158,61.1,4.1,17,43-81,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0581_alt.gp5,Guitar III,Guitar III,135,56.0,2.7,15,42-79,left as it is - nothing lower fits without falling off the neck
fugues,BWV_0581_alt.gp5,Bass,Bass,46,43.7,3.3,11,28-54,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0531.gp5,Guitar I,Guitar I,822,70.8,8.1,20,46-84,whole piece -2 semitones
preludes-and-fugues,BWV_0531.gp5,Guitar II,Guitar IV,729,63.9,3.6,19,42-83,whole piece -2 semitones
preludes-and-fugues,BWV_0531.gp5,Guitar III,Guitar II,674,67.3,6.4,18,45-82,whole piece -2 semitones
preludes-and-fugues,BWV_0531.gp5,Guitar IV,Guitar III,486,64.7,4.5,19,42-83,whole piece -2 semitones
preludes-and-fugues,BWV_0531.gp5,Bass,Bass,331,42.0,3.5,12,29-55,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0532-1.gp5,Guitar I,Guitar II,145,65.7,4.3,15,50-78,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532-1.gp5,Guitar II,Guitar I,156,67.1,5.2,19,45-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532-1.gp5,Guitar III,Guitar III,144,64.7,4.9,15,47-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532-1.gp5,Guitar IV,Guitar IV,85,62.1,3.8,14,49-78,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532-1.gp5,Bass,Bass,134,40.8,2.3,7,30-50,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532-2.gp5,Guitar I,Guitar I,1126,68.1,6.5,19,42-83,whole piece -2 semitones
preludes-and-fugues,BWV_0532-2.gp5,Guitar II,Guitar III,998,65.6,5.2,19,42-83,whole piece -2 semitones
preludes-and-fugues,BWV_0532-2.gp5,Guitar III,Guitar IV,1179,64.8,3.9,17,40-81,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0532-2.gp5,Guitar IV,Guitar II,542,66.4,5.8,19,45-83,whole piece -2 semitones
preludes-and-fugues,BWV_0532-2.gp5,Bass,Bass,902,39.4,2.2,7,28-50,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0532a.gp5,Guitar I,Guitar IV,655,65.1,3.8,14,42-78,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532a.gp5,Guitar II,Guitar II,568,66.7,5.9,19,42-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532a.gp5,Guitar III,Guitar I,470,67.3,6.0,19,45-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532a.gp5,Guitar IV,Guitar III,238,65.2,4.5,17,49-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0532a.gp5,Bass,Bass,573,38.9,2.2,7,28-50,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-1.gp5,Guitar I,Guitar III,184,63.7,3.2,12,40-76,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-1.gp5,Guitar II,Guitar I,135,69.1,6.1,19,59-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-1.gp5,Guitar III,Guitar II,137,68.0,7.2,17,45-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-1.gp5,Guitar IV,Guitar IV,93,62.5,3.6,15,50-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-1.gp5,Bass,Bass,148,39.4,2.2,6,28-48,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-2.gp5,Guitar I,Guitar II,228,63.5,3.7,15,50-78,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-2.gp5,Guitar II,Guitar III,215,63.2,4.4,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-2.gp5,Guitar III,Guitar I,147,66.0,5.1,20,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-2.gp5,Guitar IV,Guitar IV,91,61.0,3.7,14,47-78,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533-2.gp5,Bass,Bass,76,37.8,2.2,6,28-49,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533a.gp5,Guitar I,Guitar II,454,62.6,3.7,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533a.gp5,Guitar II,Guitar III,393,62.4,4.4,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533a.gp5,Guitar III,Guitar I,288,63.5,5.0,20,43-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533a.gp5,Guitar IV,Guitar IV,222,62.3,4.8,15,40-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0533a.gp5,Bass,Bass,139,43.2,4.3,11,28-54,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0534-1.gp5,Guitar I,Guitar I,447,72.7,10.9,21,55-84,whole piece -1 semitones
preludes-and-fugues,BWV_0534-1.gp5,Guitar II,Guitar IV,461,58.0,2.1,13,41-77,whole piece -1 semitones
preludes-and-fugues,BWV_0534-1.gp5,Guitar III,Guitar II,263,65.7,4.1,16,58-80,whole piece -1 semitones
preludes-and-fugues,BWV_0534-1.gp5,Guitar IV,Guitar III,158,64.2,4.6,22,48-86,whole piece -1 semitones
preludes-and-fugues,BWV_0534-1.gp5,Bass,Bass,248,45.4,5.7,12,36-55,whole piece -1 semitones
preludes-and-fugues,BWV_0534-2.gp5,Guitar I,Guitar II,308,66.9,6.5,16,40-80,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0534-2.gp5,Guitar II,Guitar IV,498,55.7,1.9,6,41-70,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0534-2.gp5,Guitar III,Guitar I,460,71.9,9.5,21,43-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0534-2.gp5,Guitar IV,Guitar III,302,64.5,3.7,12,41-75,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0534-2.gp5,Bass,Bass,270,39.2,2.6,12,28-55,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0535-1.gp5,Guitar I,Guitar II,429,67.1,5.4,20,54-84,whole piece -3 semitones
preludes-and-fugues,BWV_0535-1.gp5,Guitar II,Guitar III,440,63.1,3.0,11,43-75,whole piece -3 semitones
preludes-and-fugues,BWV_0535-1.gp5,Guitar III,Guitar I,276,67.1,5.8,20,48-84,whole piece -3 semitones
preludes-and-fugues,BWV_0535-1.gp5,Guitar IV,Guitar IV,117,59.5,3.4,15,45-79,whole piece -3 semitones
preludes-and-fugues,BWV_0535-1.gp5,Bass,Bass,52,45.9,3.8,12,36-55,whole piece -3 semitones
preludes-and-fugues,BWV_0535-2.gp5,Guitar I,Guitar I,542,69.5,7.0,18,43-82,whole piece -1 semitones
preludes-and-fugues,BWV_0535-2.gp5,Guitar II,Guitar III,607,66.7,5.9,20,45-84,whole piece -1 semitones
preludes-and-fugues,BWV_0535-2.gp5,Guitar III,Guitar II,476,69.0,7.9,20,43-84,whole piece -1 semitones
preludes-and-fugues,BWV_0535-2.gp5,Guitar IV,Guitar IV,263,62.1,4.0,17,41-81,whole piece -1 semitones
preludes-and-fugues,BWV_0535-2.gp5,Bass,Bass,198,39.1,1.8,7,28-50,"whole piece -1 semitones, drop D"
preludes-and-fugues,BWV_0535a-1.gp5,Guitar I,Guitar III,140,64.4,6.5,19,43-82,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0535a-1.gp5,Guitar II,Guitar II,97,66.5,5.1,11,43-75,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0535a-1.gp5,Guitar III,Guitar I,74,68.0,5.7,17,55-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0535a-1.gp5,Guitar IV,Guitar IV,36,62.8,3.9,11,55-75,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0535a-1.gp5,Bass,Bass,22,38.5,1.8,4,30-46,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0535a-2.gp5,Guitar I,Guitar III,498,64.8,4.6,20,41-84,whole piece -1 semitones
preludes-and-fugues,BWV_0535a-2.gp5,Guitar II,Guitar I,518,70.7,9.0,20,48-84,whole piece -1 semitones
preludes-and-fugues,BWV_0535a-2.gp5,Guitar III,Guitar II,296,67.9,7.0,18,55-82,whole piece -1 semitones
preludes-and-fugues,BWV_0535a-2.gp5,Bass,Bass,121,39.9,1.7,3,29-46,whole piece -1 semitones
preludes-and-fugues,BWV_0536-1.gp5,Guitar I,Guitar III,203,64.9,3.9,17,45-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-1.gp5,Guitar II,Guitar I,181,69.1,8.7,19,45-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-1.gp5,Guitar III,Guitar II,193,67.3,8.0,19,44-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-1.gp5,Guitar IV,Guitar IV,80,63.9,5.5,19,49-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-1.gp5,Bass,Bass,91,40.9,3.2,9,28-52,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-2.gp5,Guitar I,Guitar II,583,66.9,6.1,21,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-2.gp5,Guitar II,Guitar III,548,65.2,5.0,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-2.gp5,Guitar III,Guitar IV,460,64.6,4.8,19,42-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-2.gp5,Guitar IV,Guitar I,144,67.4,6.0,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536-2.gp5,Bass,Bass,255,39.4,2.4,9,28-52,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536a-1.gp5,Guitar I,Guitar IV,207,63.6,4.5,12,45-76,whole piece -2 semitones
preludes-and-fugues,BWV_0536a-1.gp5,Guitar II,Guitar I,187,70.3,9.5,20,49-83,whole piece -2 semitones
preludes-and-fugues,BWV_0536a-1.gp5,Guitar III,Guitar III,182,63.8,4.5,19,45-83,whole piece -2 semitones
preludes-and-fugues,BWV_0536a-1.gp5,Guitar IV,Guitar II,132,64.7,6.3,19,45-83,whole piece -2 semitones
preludes-and-fugues,BWV_0536a-1.gp5,Bass,Bass,34,42.2,2.3,4,37-47,whole piece -2 semitones
preludes-and-fugues,BWV_0536a-2.gp5,Guitar I,Guitar III,544,65.1,4.5,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536a-2.gp5,Guitar II,Guitar IV,555,61.2,3.2,17,40-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536a-2.gp5,Guitar III,Guitar I,480,69.5,7.9,21,50-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536a-2.gp5,Guitar IV,Guitar II,234,67.6,6.3,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0536a-2.gp5,Bass,Bass,241,38.3,2.2,9,28-52,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0537-1.gp5,Guitar I,Guitar I,373,71.5,8.3,20,50-84,whole piece -3 semitones
preludes-and-fugues,BWV_0537-1.gp5,Guitar II,Guitar III,353,66.0,5.2,20,48-84,whole piece -3 semitones
preludes-and-fugues,BWV_0537-1.gp5,Guitar III,Guitar IV,335,64.9,5.4,20,46-84,whole piece -3 semitones
preludes-and-fugues,BWV_0537-1.gp5,Guitar IV,Guitar II,104,66.1,5.5,15,53-79,whole piece -3 semitones
preludes-and-fugues,BWV_0537-1.gp5,Bass,Bass,169,46.9,6.2,12,36-55,whole piece -3 semitones
preludes-and-fugues,BWV_0537-2.gp5,Guitar I,Guitar I,556,70.8,8.1,18,57-82,whole piece -1 semitones
preludes-and-fugues,BWV_0537-2.gp5,Guitar II,Guitar IV,667,60.8,3.3,17,43-81,whole piece -1 semitones
preludes-and-fugues,BWV_0537-2.gp5,Guitar III,Guitar II,490,70.4,8.3,19,54-83,whole piece -1 semitones
preludes-and-fugues,BWV_0537-2.gp5,Guitar IV,Guitar III,163,63.8,4.3,17,48-81,whole piece -1 semitones
preludes-and-fugues,BWV_0537-2.gp5,Bass,Bass,285,37.9,1.8,5,29-48,whole piece -1 semitones
preludes-and-fugues,BWV_0538-1.gp5,Guitar I,Guitar II,402,65.0,3.7,17,53-81,left as it is - it would need a wider stretch than the original
preludes-and-fugues,BWV_0538-1.gp5,Guitar II,Guitar I,1152,71.6,8.9,17,57-81,left as it is - it would need a wider stretch than the original
preludes-and-fugues,BWV_0538-1.gp5,Guitar III,Guitar III,478,62.4,2.8,17,45-81,left as it is - it would need a wider stretch than the original
preludes-and-fugues,BWV_0538-1.gp5,Guitar IV,Guitar IV,577,57.0,2.0,17,41-81,left as it is - it would need a wider stretch than the original
preludes-and-fugues,BWV_0538-1.gp5,Bass,Bass,430,46.5,6.1,12,29-55,left as it is - it would need a wider stretch than the original
preludes-and-fugues,BWV_0538-2.gp5,Guitar I,Guitar II,803,65.4,3.5,17,56-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0538-2.gp5,Guitar II,Guitar I,856,71.2,8.3,19,59-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0538-2.gp5,Guitar III,Guitar III,396,57.3,1.9,17,43-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0538-2.gp5,Guitar IV,Guitar IV,624,54.4,1.6,8,40-72,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0538-2.gp5,Bass,Bass,426,47.0,5.6,12,36-55,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0539.gp5,Guitar I,Guitar I,958,68.5,7.0,20,42-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0539.gp5,Guitar II,Guitar II,743,63.7,4.4,18,45-82,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0539.gp5,Guitar III,Guitar III,658,62.0,3.9,22,40-86,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0539.gp5,Guitar IV,Guitar IV,518,58.4,2.8,19,40-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0539.gp5,Bass,Bass,314,44.5,4.7,12,28-55,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0540-1.gp5,Guitar I,Guitar III,1284,64.1,4.9,20,41-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0540-1.gp5,Guitar II,Guitar I,1074,66.1,6.1,22,40-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0540-1.gp5,Guitar III,Guitar II,964,64.6,5.6,20,40-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0540-1.gp5,Guitar IV,Guitar IV,711,61.7,4.5,20,43-84,whole piece -2 semitones
preludes-and-fugues,BWV_0540-1.gp5,Bass,Bass,1118,38.8,2.1,10,28-53,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0540-2.gp5,Guitar I,Guitar III,756,64.0,4.9,20,43-84,whole piece -2 semitones
preludes-and-fugues,BWV_0540-2.gp5,Guitar II,Guitar II,769,65.2,5.4,20,43-84,whole piece -2 semitones
preludes-and-fugues,BWV_0540-2.gp5,Guitar III,Guitar I,485,66.0,4.9,20,43-84,whole piece -2 semitones
preludes-and-fugues,BWV_0540-2.gp5,Bass,Bass,244,37.6,1.7,5,28-48,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0541-1.gp5,Guitar I,Guitar IV,455,64.7,4.6,20,43-84,whole piece -2 semitones
preludes-and-fugues,BWV_0541-1.gp5,Guitar II,Guitar III,444,65.2,5.2,19,43-83,whole piece -2 semitones
preludes-and-fugues,BWV_0541-1.gp5,Guitar III,Guitar II,356,65.6,4.5,19,47-83,whole piece -2 semitones
preludes-and-fugues,BWV_0541-1.gp5,Guitar IV,Guitar I,273,71.4,9.4,20,50-84,whole piece -2 semitones
preludes-and-fugues,BWV_0541-1.gp5,Bass,Bass,316,41.1,2.0,12,28-52,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0541-2.gp5,Guitar I,Guitar I,661,68.1,6.3,20,49-84,whole piece -2 semitones
preludes-and-fugues,BWV_0541-2.gp5,Guitar II,Guitar III,593,67.1,6.0,20,50-84,whole piece -2 semitones
preludes-and-fugues,BWV_0541-2.gp5,Guitar III,Guitar II,511,67.3,5.4,20,45-84,whole piece -2 semitones
preludes-and-fugues,BWV_0541-2.gp5,Guitar IV,Guitar IV,264,62.4,3.7,15,40-79,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0541-2.gp5,Bass,Bass,471,39.5,1.8,7,28-50,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0542-1.gp5,Guitar I,Guitar I,606,71.8,9.1,22,55-86,whole piece -2 semitones
preludes-and-fugues,BWV_0542-1.gp5,Guitar II,Guitar II,267,66.3,4.0,13,54-77,whole piece -2 semitones
preludes-and-fugues,BWV_0542-1.gp5,Guitar III,Guitar IV,204,56.6,1.9,8,40-70,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0542-1.gp5,Guitar IV,Guitar III,210,63.1,4.4,13,49-77,whole piece -2 semitones
preludes-and-fugues,BWV_0542-1.gp5,Bass,Bass,201,47.0,5.6,12,36-55,whole piece -2 semitones
preludes-and-fugues,BWV_0542-2.gp5,Guitar I,Guitar I,899,73.4,10.5,22,57-84,whole piece -2 semitones
preludes-and-fugues,BWV_0542-2.gp5,Guitar II,Guitar II,878,70.0,7.7,20,57-84,whole piece -2 semitones
preludes-and-fugues,BWV_0542-2.gp5,Guitar III,Guitar III,898,58.7,2.6,15,40-79,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0542-2.gp5,Guitar IV,Guitar IV,189,56.0,2.0,10,43-74,whole piece -2 semitones
preludes-and-fugues,BWV_0542-2.gp5,Bass,Bass,564,39.2,2.1,12,28-55,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0543-1.gp5,Guitar I,Guitar II,472,64.8,4.1,14,52-77,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543-1.gp5,Guitar II,Guitar I,393,65.3,5.2,19,45-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543-1.gp5,Guitar III,Guitar III,267,64.2,3.6,19,43-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543-1.gp5,Guitar IV,Guitar IV,129,61.1,3.1,17,50-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543-1.gp5,Bass,Bass,247,38.8,1.8,7,28-50,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543-2.gp5,Guitar I,Guitar I,792,69.3,6.6,20,45-84,whole piece -2 semitones
preludes-and-fugues,BWV_0543-2.gp5,Guitar II,Guitar III,834,65.4,5.3,20,44-84,whole piece -2 semitones
preludes-and-fugues,BWV_0543-2.gp5,Guitar III,Guitar IV,721,64.3,4.1,17,43-81,whole piece -2 semitones
preludes-and-fugues,BWV_0543-2.gp5,Guitar IV,Guitar II,470,67.4,6.0,19,47-83,whole piece -2 semitones
preludes-and-fugues,BWV_0543-2.gp5,Bass,Bass,480,38.6,2.0,7,28-50,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0543a.gp5,Guitar I,Guitar II,353,65.1,4.5,13,44-77,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543a.gp5,Guitar II,Guitar I,392,65.3,5.4,19,43-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543a.gp5,Guitar III,Guitar III,225,64.5,3.5,21,47-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543a.gp5,Guitar IV,Guitar IV,124,61.9,3.3,15,45-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0543a.gp5,Bass,Bass,224,38.8,1.8,7,28-50,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0544-1.gp5,Guitar I,Guitar I,912,71.5,8.8,20,45-84,whole piece -2 semitones
preludes-and-fugues,BWV_0544-1.gp5,Guitar II,Guitar II,383,69.5,6.8,19,54-83,whole piece -2 semitones
preludes-and-fugues,BWV_0544-1.gp5,Guitar III,Guitar III,470,62.8,3.1,16,42-80,whole piece -2 semitones
preludes-and-fugues,BWV_0544-1.gp5,Guitar IV,Guitar IV,402,55.7,2.1,10,40-74,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0544-1.gp5,Bass,Bass,327,39.5,3.1,12,28-55,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0544-2.gp5,Guitar I,Guitar II,744,67.5,4.8,14,52-78,whole piece -2 semitones
preludes-and-fugues,BWV_0544-2.gp5,Guitar II,Guitar III,331,59.4,2.0,9,42-73,whole piece -2 semitones
preludes-and-fugues,BWV_0544-2.gp5,Guitar III,Guitar I,569,74.3,10.9,20,59-84,whole piece -2 semitones
preludes-and-fugues,BWV_0544-2.gp5,Guitar IV,Guitar IV,536,55.9,1.7,6,40-69,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0544-2.gp5,Bass,Bass,328,37.3,2.1,5,28-48,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0545-1.gp5,Guitar I,Guitar I,228,68.5,6.5,20,45-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-1.gp5,Guitar II,Guitar II,209,66.9,6.2,20,43-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-1.gp5,Guitar III,Guitar IV,184,66.5,4.6,18,48-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-1.gp5,Guitar IV,Guitar III,177,66.5,6.0,18,50-82,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-1.gp5,Bass,Bass,189,39.0,2.1,7,28-50,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-2.gp5,Guitar I,Guitar I,438,67.2,5.8,20,43-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-2.gp5,Guitar II,Guitar III,460,65.7,4.7,20,43-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-2.gp5,Guitar III,Guitar II,400,66.1,7.2,20,40-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-2.gp5,Guitar IV,Guitar IV,233,63.6,5.6,20,47-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545-2.gp5,Bass,Bass,282,39.3,2.0,12,29-55,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545a-1.gp5,Guitar I,Guitar I,184,70.4,7.2,17,48-81,whole piece -1 semitones
preludes-and-fugues,BWV_0545a-1.gp5,Guitar II,Guitar III,193,67.2,7.1,20,45-83,whole piece -1 semitones
preludes-and-fugues,BWV_0545a-1.gp5,Guitar III,Guitar IV,174,65.1,4.1,17,50-81,whole piece -1 semitones
preludes-and-fugues,BWV_0545a-1.gp5,Guitar IV,Guitar II,82,67.2,4.6,18,55-81,whole piece -1 semitones
preludes-and-fugues,BWV_0545a-1.gp5,Bass,Bass,133,38.1,2.0,5,29-48,whole piece -1 semitones
preludes-and-fugues,BWV_0545a-2.gp5,Guitar I,Guitar I,455,66.8,5.5,20,43-84,left as it is - nothing lower fits without falling off the neck
